region	organisationalform	subregion	country	sizeclass	generalfarmtype	principalfarmtype	farmcode	system	organicfarming	lessfavouredarea	altitudezone	structuralfunds	environmentalconstraintsarea	year	economicsize	uaaunderirrigation	commonageuaa	uaainowneroccupation	uaainsharecropping	totallabourinputawu	labourinputhours	unpaidlabourinputhours	paidlabourinputhours	totaluaa	renteduaa	cerealsuaa	otherfieldcropsuaa	energycropsuaa	vegetablesandflowersuaa	vineyardsuaa	permanentcropsuaa	orchardsuaa	olivegrovesuaa	otherpermanentcropsuaa	foragecropsuaa	agriculturalfallowsuaa	setasideuaa	woodlandarea	totallivestockunits	dairycowslus	othercattlelus	sheepandgoatslus	pigslus	poultrylus	wheatyield	maizeyield	stockingdensity	foragearea	grazinglivestock	milkyield	dairycows	dairyproducts	totaloutput	totaloutputcrops	cerealsvalue	proteincropsvalue	energycropsvalue	potatoesvalue	sugarbeetvalue	oilseedrapevalue	industrialcropsvalue	vegetablesandflowersvalue	fruitvalue	citrusfruitvalue	wineandgrapesvalue	olivesandoliveoilvalue	foragecropsvalue	othercropoutputvalue	totaloutputlivestock	changesinvalueoflivestock	cowsmilkandmilkproducts	beefandveal	pigmeat	sheepandgoats	poultrymeat	eggs	ewesandgoatsmilk	otherlivestockandproducts	otheroutput	totalinputs	totalintermediateconsumption	totalspecificcosts	seedsandplants	seedsandplantshomegrown	fertilisers	cropprotection	othercropspecific	feedforgrazinglivestock	feedforgrazinglivestockhomegrown	feedforpigspoultry	feedforpigspoultryhomegrown	otherlivestockspecificcosts	forestryspecificcosts	totalfarmingoverheads	machininerybuildingcurrentcosts	energy	contractwork	otherdirectinputs	depreciation	totalexternalfactors	wagespaid	rentpaid	interestpaid	taxes	vatbalanceexclinvest	balancesubsidiestaxesinvest	subsidiesoninvest	paymentstodairyoutgoers	vatoninvest	grossfarmincome	farmnetvalueadded	familyfarmincome	farmnetvalueaddedawu	awu	farmnetvalueaddedn	familyfarmincomefwu	fwu	familyfarmincomen	totalassets	totalfixedassets	landpermananentcropsquotas	buildings	machinery	breedinglivestock	totalcurrentassets	nonbreedinglivestock	stockofagriculturalproducts	othercirculatingcapital	totalliabilities	longmediumtermloans	shorttermloans	networth	changeinnetworth	averagefarmcapital	grossinvestment	netinvestment	cashflow1	cashflow2	balancecurrentsubsidiestaxes	totalsubsidiesexcludingoninvestm	totalsubsidiesoncrops	compensatorypaymentsareapayments	setasidepremiums	othercropssubsidies	totalsubsidiesonlivestock	subsidiesdairying	subsidiesothercattle	subsidiessheepgoats	otherlivestocksubsidies	othersubsidies	environmentalsubsidies	lfasubsidies	otherruraldevelopmentpayments	subsidiesonintermediateconsumpti	subsidiesonexternalfactors	decoupledpayments	singlefarmpayment	singleareapayment	additionalaid	farmsrepresented	samplefarms	exchangerate
441		4	"UKI"	7	4	42	224199	4210		2	2	2		1999	33973	0	0	27	0	1.556962	5399	5200	199	57.3	30.3	0	0		0	0	0	0	0	0	57.3	0	0	0	97.92	0	97.92	0	0	0	0	0	1.708901	57.3	97.92	0	0	0	37240.53	773.7183	0	0	0	0	0	0	0	0	0	0	0	0	773.7183	0	33836.17	6916.96	0	33836.17	0	0	0	0	0	0	2630.642	64904.14	23904.8	13694.81	0	0	3775.745	0	170.218	4951.797	0	0	0	4797.054	0	10209.99	3528.156	2166.411	526.1285	3989.292	22925.27	18074.06	1361.744	11605.78	5106.541	403.881	0	0	0	0	0	47530.98	24605.71	6531.649	15803.67	1.556962	24605.71	4443.298	1.47	6531.649	567735.9	527038.4	419276.4	1.547437	59480.37	48280.02	40697.59	33579.38	6963.465	154.7437	12379.49	1.547437	12379.49	555356.4	78954.86	152233.7	2854.542	-20070.73	21766.24	-71079.95	34195.25	34599.14	0	0	0	0	32355.35	0	23838.26	0	8517.092	2243.783	0	0	0	0	0	0	0	0	0	33.125	1	.64623
441		4	"UKI"	5	4	42	224298	4210		2	2	2		1999	11376	0	0	39	0	1	2600	2600	0	41	2	0	0		0	0	0	0	0	0	41	0	0	0	33.12	0	33.12	0	0	0	0	0	.8078049	41	33.12	0	0	0	13041.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12952.97	-1100.848	0	12952.97	0	0	0	0	0	0	88.20389	44676.04	27250.36	14013.59	0	0	5581.604	154.7437	0	6182.009	0	0	0	2095.229	0	13236.77	3049.998	1867.756	4547.917	3771.103	16930.5	495.1797	0	495.1797	0	345.0784	0	0	0	0	0	2818.809	-14111.7	-14606.88	-14111.7	1	-14111.7	-14606.88	1	-14606.88	418162.3	411915.3	347015.8	1.547437	41995.88	22902.06	6247.002	5880.259	0	366.7425	7737.183	1.547437	7737.183	410425.1	-2078.207	76095.97	7813.727	-9116.778	3424.477	-13198.09	17027.99	17373.07	0	0	0	0	12494	0	9426.984	0	3067.02	4879.068	0	0	0	0	0	0	0	0	0	113.75	1	.64623
441		5	"UKI"	5	4	42	214508	4210		2	1	2		1999	12559	0	0	23.3	0	.9670429	2119	2080	39	23.3	0	0	0		0	0	0	0	0	0	23.3	0	0	0	33.35	0	29.13	4.22	0	0	0	0	1.43133	23.3	33.35	0	0	0	14503.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14325.17	-1102.776	0	11473.81	0	2795.653	0	0	0	55.70772	177.9552	28310.35	21732.2	13184.16	0	0	3775.745	139.2693	30.94873	6027.266	0	0	0	3210.931	0	8548.04	1307.584	1327.701	2918.466	2994.29	6313.542	264.6117	264.6117	0	0	153.1962	0	1689.801	1689.801	0	0	6153.155	-160.3866	1264.803	-165.8526	.9670429	-160.3866	1331.371	.95	1264.803	340074	325319.2	284225.4	1.547437	21408.79	19683.39	14754.81	8588.273	4062.021	2104.514	0	1.547437	0	340074	-1861.566	56838.89	6298.614	-14.92758	8681.12	2208.192	13382.23	13535.43	0	0	0	0	11813.13	0	7816.103	1097.133	2899.896	1722.297	815.4991	0	0	0	0	0	0	0	0	113.75	1	.64623
441		5	"UKI"	8	4	44	214509	4420		2	2	2		1999	49062	0	0	139.4	0	1.229066	2704	2340	364	210	70.6	0	0		0	0	0	0	0	0	210	0	0	0	126.46	0	67.16	59.3	0	0	0	0	.6021905	210	126.46	0	0	0	42592.49	1934.296	0	0	0	0	0	0	0	0	0	0	0	0	1934.296	0	34330.73	18641.26	0	14106.05	0	19283.84	0	0	0	940.8415	6327.469	78294.11	37413.92	24390.7	82.01414	0	3950.606	157.8385	41.78079	17062.04	0	0	0	3096.421	0	13023.23	5140.584	3860.854	872.7543	3149.034	25586.87	15293.32	2486.731	12096.31	710.2734	445.6618	0	3128.917	3128.917	0	0	61400.04	35813.17	23648.77	29138.51	1.229066	35813.17	22101.65	1.07	23648.77	537061.1	491705.8	352900.7	1.547437	89540.88	49262.64	45355.37	35908.27	7737.184	1709.917	21938.01	1.547437	21938.01	515123.1	-9049.409	177566.8	25433.61	-153.2577	28660.07	29600.92	56221.47	56667.13	0	0	0	0	48213.48	0	16809.8	20039.3	11364.38	8221.531	8221.531	0	0	232.1155	0	0	0	0	0	23.63636	1	.64623
441		5	"UKI"	7	4	42	214510	4210		2	1	2		1999	19306	0	0	35	0	1.042389	2437	2340	97	35	0	1.9	0		0	0	0	0	0	0	33.1	0	0	0	60.48	0	60.48	0	0	0	0	0	1.82719	33.1	60.48	0	0	0	24624.54	3350.2	2297.943	0	0	0	0	0	0	0	0	0	0	0	0	1052.257	21274.34	-5875.438	0	21274.34	0	0	0	0	0	0	0	27106.45	19893.85	11576.37	451.8515	0	4229.145	247.5899	479.7054	4551.011	2297.943	0	0	1617.071	0	8317.472	2585.767	1405.073	779.9081	3546.725	6548.752	663.8503	663.8503	0	0	530.7708	0	0	0	0	0	18297.07	11748.32	11084.47	11270.57	1.042389	11748.32	11084.47	1	11084.47	489350.5	451856.2	410844.4	1.547437	23694.35	17315.82	37494.39	27807.44	9532.21	154.7437	0	1.547437	0	489350.5	-9374.371	83194.84	2410.417	-4138.335	23384.86	21435.09	13566.38	14097.15	0	0	0	0	14097.15	0	12337.71	0	1759.436	0	0	0	0	0	0	0	0	0	0	33.125	1	.64623
441		5	"UKI"	7	4	44	214511	4420		2	2	2		1999	22483	0	0	40	0	1.083029	2426	2236	190	62.3	22.3	0	0		0	0	0	0	0	0	62.3	0	0	0	60.46	0	28.64	31.82	0	0	0	0	.9704655	62.3	60.46	0	0	0	24862.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24074.74	-5716.507	0	9970.651	0	13653.79	0	0	0	450.3041	787.6453	39696.39	27398.91	16969.19	290.9181	0	5515.064	335.7938	43.32823	7901.211	0	0	0	2882.875	0	10429.72	3870.139	1518.035	2466.614	2574.935	5273.664	7023.815	1298.299	4967.271	758.244	239.8527	0	0	0	0	0	19047.12	13773.46	6749.643	12717.53	1.083029	13773.46	6749.643	1	6749.643	301016.7	286743.1	244139.1	1.547437	18895.75	23706.73	14273.56	12766.35	1160.578	346.6258	0	1.547437	0	301016.7	2299.491	61145.41	-2293.577	-7567.241	17739.81	4057.379	21583.65	21823.5	0	0	0	0	19954.2	0	6616.839	8729.09	4608.267	1637.188	1289.015	0	0	232.1155	0	0	0	0	0	40	1	.64623
441		5	"UKI"	9	4	41	215400	4110		1	1	2		1999	175317	0	0	56.9	0	2.857615	7647	6760	887	115.3	58.4	3.6	3.8		0	0	0	0	0	0	107.9	0	0	0	346.48	118.4	228.08	0	0	0	0	0	3.211121	107.9	346.48	3902.872	118.4	462100	166282.9	17441.16	1615.524	0	0	11647.56	0	0	0	0	0	0	0	0	4642.31	-464.231	148222.7	-35725.71	131555.3	16667.4	0	0	0	0	0	0	618.9747	206561.1	108795.6	79711.55	5623.385	2661.591	20843.97	2010.12	968.6954	33618.06	3158.318	0	0	16647.32	0	29084.07	9145.351	9787.537	348.1732	9803.012	47702.83	50062.67	6067.499	22239.76	21755.41	899.0607	0	0	0	0	0	77783.41	30080.58	-19982.09	10526.46	2.857615	30080.58	-8089.914	2.47	-19982.09	1477828	1367287	1173612	1.547437	103845.4	89828.7	110541.1	68744.88	39320.37	2475.899	2901.444	1.547437	2901.444	1474927	227671.3	321871.5	18605.11	-29097.72	61889.73	-247967.4	20296.18	21195.24	0	0	0	0	21195.24	0	21195.24	0	0	0	0	0	0	0	0	0	0	0	0	27.07965	1	.64623
441		5	"UKI"	7	4	44	215416	4410		2	1	2		1999	36100	0	0	62.8	0	1.468426	3911	3640	271	93.4	30.6	0	0		0	0	0	0	0	0	93.4	0	0	0	74.67	0	17	57.67	0	0	0	0	.7994646	93.4	74.67	0	0	0	28470.94	1449.948	0	0	0	0	0	0	0	0	0	0	0	0	1449.948	0	27020.99	-6131.295	0	2417.818	0	23527.7	0	0	0	1075.469	0	61304.8	39085.16	23019.67	0	0	6451.264	0	835.6158	11370.56	0	0	0	4362.224	0	16065.49	4419.479	2975.721	2559.46	6110.828	14694.46	7525.185	1850.734	5674.45	0	979.5274	0	0	0	0	0	13788.86	-905.6014	-8430.786	-616.7158	1.468426	-905.6014	-6245.026	1.35	-8430.786	514238	502056.5	422637.4	1.547437	45946.49	33471.05	12181.42	7048.574	4835.74	297.1078	5267.475	1.547437	5267.475	508970.5	-16149.05	100620.5	463.9633	-14230.5	10945.02	7618.031	24403.08	25382.6	0	0	0	0	25382.6	0	5306.16	15236.06	4840.382	0	0	0	0	0	0	0	0	0	0	50	1	.64623
441		5	"UKI"	9	4	41	215430	4110		2	1	2		1999	143550	0	0	79.3	0	2.711485	7038	6760	278	111.1	31.8	0	0		0	0	0	0	0	0	111.1	0	0	0	194	107	46.85	40.15	0	0	0	0	1.746175	111.1	194	7176.636	107	767900	256052	-967.1479	0	0	0	0	0	0	0	0	0	0	0	0	-967.1479	0	257019.1	11312.47	210050.6	17365.44	0	28963.98	0	0	0	639.0914	0	249538.1	176582.6	120423.1	2336.629	0	20700.06	1067.731	3795.862	61646.78	3845.38	0	0	30876	0	56159.57	31267.51	10819.68	3503.397	10568.99	43303.47	29651.98	1900.252	10143.45	17608.28	767.5286	0	4105.35	4105.35	0	0	95197.47	51894	26347.37	19138.59	2.711485	51894	10172.73	2.59	26347.37	1152956	1132588	946497.4	1.547437	93814.9	92273.65	20368.91	15010.14	1934.296	3424.477	89831.8	1.547437	89831.8	1063125	217419.5	193857.5	180820.8	137517.3	58838.18	-206680.3	15728.15	16495.68	2328.892	2328.892	0	0	11791.47	0	417.8079	8235.458	3138.202	2375.315	2375.315	0	0	0	0	0	0	0	0	27.07965	1	.64623
441		5	"UKI"	8	4	41	215438	4110		1	1	2		1999	111158	0	0	42.5	0	2.132673	5749	5720	29	46.9	4.4	0	0		0	0	0	0	0	0	46.9	0	0	0	129.57	96.8	32.77	0	0	0	0	0	2.762686	46.9	129.57	6352.273	96.8	614900	187795.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187274.1	1064.829	173789.5	13484.56	0	0	0	0	0	0	521.4861	110353.9	86574.44	66245.77	77.37183	0	12374.85	205.8091	1624.808	36015.04	3285.208	0	0	15947.88	0	20328.68	3384.244	5388.174	6375.439	5180.818	19971.22	3808.242	198.0719	2050.354	1559.816	1176.052	0	0	0	0	0	100045.1	80073.85	76265.61	37546.24	2.132673	80073.85	35974.34	2.12	76265.61	1015689	985875	889157.1	1.547437	37263.82	59452.52	29814.46	22631.26	6770.036	413.1656	4642.31	1.547437	4642.31	1011047	909.8928	128019.4	28245.77	8274.547	94689.2	74297.08	-1176.052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.07965	1	.64623
441		5	"UKI"	8	4	41	215474	4110		2	1	2		1999	78407	0	0	60	0	2.158651	5569	5000	569	74	14	0	0		0	0	0	0	0	0	74	0	0	0	105.79	65.2	40.59	0	0	0	0	0	1.429595	74	105.79	4532.208	65.2	295500	91406.93	-185.6924	0	0	0	0	0	0	0	0	0	0	0	0	0	-185.6924	90362.41	-21079.34	81904.27	8458.135	0	0	0	0	0	0	1230.212	108099.3	57148.38	30784.71	882.0389	0	5864.785	439.472	193.4296	18546.03	1264.256	0	0	4858.951	0	26363.68	10163.56	5261.285	6329.016	4609.814	33474.15	17476.75	3894.898	4332.823	9249.029	523.0336	0	0	0	0	0	38232.36	4758.214	-12718.54	2204.254	2.158651	4758.214	-6658.919	1.91	-12718.54	759489.6	742353.3	639502.9	1.547437	58437.4	44411.43	17136.31	11218.92	5570.772	346.6258	123794.9	1.547437	123794.9	635694.8	-49986.85	125201.6	18770.59	-14703.56	41887.56	32740.67	3973.817	4496.851	2590.409	2590.409	0	0	1906.442	0	1906.442	0	0	0	0	0	0	0	0	0	0	0	0	27.07965	1	.64623
441		5	"UKI"	8	4	41	215488	4120		2	1	2		1999	55350	0	0	33.4	0	2.521128	6097	5980	117	45.5	12.1	0	0		0	0	0	0	0	0	45.5	0	0	0	114.07	33	81.07	0	0	0	0	0	2.507033	45.5	114.07	4087.879	33	134900	96237.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93451.64	1713.405	38114.91	16920.06	0	0	0	0	0	38416.66	2785.386	78605.14	39773.77	21778.62	0	0	3930.489	0	140.8167	11183.33	371.3848	0	0	6523.993	0	17995.14	7952.277	4832.645	1332.343	3877.876	31833.87	6997.509	798.4773	5880.259	318.7719	529.2233	0	0	0	0	0	72242.48	40408.61	33411.1	16027.98	2.521128	40408.61	13526.76	2.47	33411.1	562487.1	526298.7	473919.5	1.547437	21583.65	30793.99	36188.36	35320.24	0	868.112	4597.435	1.547437	4597.435	557889.6	-26687.09	89791.56	-4266.216	-36100.08	63048.76	60650.23	15779.21	16308.44	0	0	0	0	16308.44	0	13583.4	0	2725.036	0	0	0	0	0	0	0	0	0	0	27.07965	1	.64623
441		5	"UKI"	8	4	44	215506	4440		2	1	2		1999	52937	0	0	67.3	0	2.215744	4895	4264	631	126.2	58.9	11.6	0		0	0	0	0	0	0	114.6	0	0	0	122.46	0	89.91	32.55	0	0	0	0	1.068586	114.6	122.46	0	0	0	46492.32	7367.346	6212.958	0	0	0	0	0	0	0	0	0	0	0	541.6028	612.7849	38668.48	3453.463	0	23505.32	0	14616.91	0	0	0	546.2451	456.4938	80041.16	47317.52	27525.8	1225.57	123.7949	11499	902.1556	255.3271	9380.562	5477.926	0	0	4263.188	0	19791.71	8643.981	5796.698	851.0901	4499.946	15039.54	17684.11	4315.801	13368.31	0	597.3105	0	219.736	219.736	0	0	48647.9	33608.36	16143.99	15167.98	2.215744	33608.36	8321.646	1.94	16143.99	669990.6	617657.8	547899.4	1.547437	39001.59	30755.3	52332.76	44256.69	1463.875	6612.197	0	1.547437	0	669990.6	4781.58	117145.6	11887.35	-3152.189	26707.21	16356.41	49473.1	50070.41	3805.147	3805.147	0	0	42173.84	0	26933.13	7246.646	7994.058	4091.423	2977.268	0	0	0	0	0	0	0	0	23.63636	1	.64623
441		5	"UKI"	7	4	41	215705	4110		1	1	2		1999	27851	0	0	25.1	0	1.790488	3924	3900	24	25.1	0	4.5	0		0	0	0	0	0	0	20.6	0	0	0	43.84	17.3	26.54	0	0	0	0	0	2.128155	20.6	43.84	5300.578	17.3	91700	38945.52	2824.072	2104.514	0	0	0	0	0	0	0	0	0	0	0	812.4042	-92.8462	35955.87	462.3158	25870.05	10085.82	0	0	0	0	0	0	165.5757	30264.77	26120.73	13793.85	414.713	0	2273.185	128.4372	329.604	6794.794	3353.295	0	0	3853.117	0	12326.88	3907.278	2251.52	2078.208	4089.875	3981.554	162.4809	162.4809	0	0	406.9758	0	0	0	0	0	18896.93	14915.37	14752.89	8330.341	1.790488	14915.37	8288.143	1.78	14752.89	354031.8	341554.9	321874.6	1.547437	8227.721	11451.03	12476.98	10832.06	1059.994	584.931	0	1.547437	0	354031.8	23965.15	31672.16	27247.29	23265.73	17377.71	-9423.89	6072.142	6479.117	1510.298	1510.298	0	0	4968.819	0	4968.819	0	0	0	0	0	0	0	0	0	0	0	0	35.23809	1	.64623
441		5	"UKI"	8	5	50	215777	5013		2	1	2		1999	55661	0	0	16.9	0	1.966606	6278	6240	38	26	9.1	0	0		0	0	0	0	0	0	26	0	0	0	246.4521	0	30.97	3.19	212.2921	0	0	0	1.313846	26	34.16	0	0	0	121314.8	-1627.903	0	0	0	0	0	0	0	0	0	0	0	0	-1627.903	0	122803.4	3779.234	0	6892.044	113759.7	2106.813	0	0	0	44.87566	139.2693	163121.5	132856.7	118863.3	250.6847	0	1635.641	100.5834	41.78079	2163.316	0	100632.9	0	14038.35	0	13993.47	3017.501	5046.191	1168.315	4761.462	23603.05	6661.715	261.5168	3249.617	3150.581	437.9246	0	0	0	0	0	-3244.581	-26847.63	-33509.35	-13651.76	1.966606	-26847.63	-17184.28	1.95	-33509.35	355757.3	309711.7	248346.6	1.547437	39738.17	21625.43	46045.53	41183.48	1567.553	3294.493	36375.59	1.547437	36375.59	319381.7	-20553.05	104041.1	12100.1	-11502.96	-12042.15	-11864.2	8297.355	8735.28	0	0	0	0	7710.877	0	5005.958	878.944	1825.975	1024.403	1024.403	0	0	0	0	0	0	0	0	30.90909	1	.64623
441		5	"UKI"	8	1	14	215804	1410		1	1	2		1999	63231	0	0	23.2	0	2.6435	5984	2860	3124	39.6	16.4	16.1	23.5		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123750.1	114258.1	8334.494	0	0	103484.8	0	0	0	0	0	0	0	0	0	2438.76	0	0	0	0	0	0	0	0	0	0	9491.977	140918.9	70496.57	41273.23	21139.53	15319.62	7590.177	7073.333	5470.188	0	0	0	0	0	0	29223.34	5979.295	3815.979	9863.361	9564.706	29976.94	40445.35	21232.38	18295.34	917.6299	668.4926	0	0	0	0	0	57905.08	27928.14	-12517.21	10564.83	2.6435	27928.14	-10094.53	1.24	-12517.21	506983.6	479114.3	365889.8	1.547437	113222.8	0	27869.33	0	23282.73	4586.602	10058.34	1.547437	10058.34	496925.3	7710.876	148053.3	17113.1	-12863.84	9187.132	-22668.4	4651.595	5320.087	5320.087	5320.087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	.64623
441		5	"UKI"	8	4	41	215881	4110		1	1	2		1999	52764	0	0	46.9	0	1.190793	3282	3120	162	46.9	0	8.3	0		0	0	0	0	0	0	38.6	0	0	0	77.49	35	42.49	0	0	0	0	0	2.007513	38.6	77.49	5257.143	35	184000	69248.88	5970.011	4136.298	0	0	0	0	0	0	0	0	0	0	0	2050.354	-216.6411	62582.52	-139.73	51636.41	10946.11	0	0	0	0	0	0	696.3465	57095.77	45426.55	30626.87	1072.374	0	8255.574	738.1273	136.1744	13685.53	5567.677	0	0	6739.087	0	14799.68	3747.892	1742.414	4533.989	4775.39	10559.71	1109.512	1109.512	0	0	385.3117	0	0	0	0	0	29379.17	18819.46	17709.95	15804.14	1.190793	18819.46	15812.46	1.12	17709.95	680387.8	656396.3	605529	1.547437	23940.39	26925.4	23991.46	15242.25	8150.349	598.858	0	1.547437	0	680387.8	-7512.805	75966.76	4224.952	-6334.756	25466.17	25466.17	5556.845	5942.157	0	0	0	0	5942.157	0	5942.157	0	0	0	0	0	0	0	0	0	0	0	0	27.07965	1	.64623
441		5	"UKI"	7	4	41	215887	4110		1	1	2		1999	40705	0	0	28	0	1.115804	2865	2600	265	31.1	3.1	0	0		0	0	0	0	0	0	31.1	0	0	0	55.51	33.8	21.71	0	0	0	0	0	1.784887	31.1	55.51	3713.018	33.8	125500	43284.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43284.3	5567.08	33571.64	9712.663	0	0	0	0	0	0	0	44539.87	30383.92	18425.33	0	0	3749.439	0	30.94873	11723.38	1566.006	0	0	2921.561	0	11958.59	2892.159	2349.009	3303.777	3413.645	5535.181	8620.77	1815.143	6743.729	61.89747	318.7719	0	0	0	0	0	14252.84	8717.661	96.89167	7812.897	1.115804	8717.661	96.89167	1	96.89167	472212.7	455305.4	414344.8	1.547437	16509.6	24449.5	16907.29	14313.79	0	2593.504	6992.866	1.547437	6992.866	465219.8	-19469.85	55842.35	-11665.54	-17200.72	-49.51794	21730.65	1352.46	1671.232	0	0	0	0	1671.232	0	1671.232	0	0	0	0	0	0	0	0	0	0	0	0	35.23809	1	.64623
441		5	"UKI"	8	8	81	216026	8140		1	1	2		1999	99636	0	0	126.7	0	3.549558	9172	5720	3452	187.3	60.6	52.6	0		0	0	0	0	0	0	134.7	0	0	0	219.28	0	189.56	29.72	0	0	48.4375	0	1.627914	134.7	219.28	0	0	0	137430.6	45466.79	34131.81	0	0	0	0	0	0	0	0	0	0	0	4448.88	6886.093	89333.14	-23072.66	0	65376.72	0	23451.96	0	0	0	504.4644	2630.642	203525.1	108685.8	64169.11	4501.493	0	21331.41	4892.995	651.4708	26914.57	11943.12	0	0	5877.165	0	44516.66	17499.96	8773.966	7624.221	10618.51	50393.82	44445.48	27335.47	16673.63	436.3771	1323.058	0	0	0	0	0	100621.7	50227.87	5782.391	14150.46	3.549558	50227.87	2891.196	2	5782.391	1479224	1239418	1090794	1.547437	125286.7	23335.35	239806.3	191866.7	44218	3721.585	29636.51	1.547437	29636.51	1449588	-53123.5	402843.4	31981.43	-18412.4	83419.22	73557.41	71876.88	73199.95	13738.14	13738.14	0	0	59461.8	0	53850.8	5611.005	0	0	0	0	0	0	0	0	0	0	0	13.75	1	.64623
441		5	"UKI"	5	4	42	216031	4210		2	1	2		1999	11228	0	0	18.3	0	.9583029	2099	2080	19	18.3	0	0	0		0	0	0	0	0	0	18.3	0	0	0	34.8	0	33.13	1.67	0	0	0	0	1.901639	18.3	34.8	0	0	0	11418.75	97.48851	0	0	0	0	0	0	0	0	0	0	0	0	97.48851	0	11236.15	-1697.325	0	10539.8	0	0	0	0	0	696.3465	85.10902	21575.91	16333.19	7746.468	26.30642	0	2118.441	359.0053	58.80259	3876.329	0	0	0	1307.584	0	8586.727	3418.288	1921.916	547.7926	2698.729	2431.023	2811.692	129.9847	0	2681.708	363.6476	0	0	0	0	0	1686.919	-744.1036	-3555.796	-776.4806	.9583029	-744.1036	-3742.943	.95	-3555.796	278266.3	267242.3	245223.8	1.547437	6519.351	15497.58	11023.94	9903.595	871.2068	249.1373	2321.155	1.547437	2321.155	275945.1	30470.58	34991.41	-3219.247	-5650.27	475.0631	-34507.84	6601.365	6965.013	0	0	0	0	6965.013	0	5601.721	0	1363.292	0	0	0	0	0	0	0	0	0	0	113.75	1	.64623
441		5	"UKI"	9	4	41	216046	4110		1	1	2		1999	199589	0	0	92.9	0	2.489228	6284	6240	44	102.2	9.3	0	0		0	0	0	0	0	0	102.2	0	0	0	262.53	169.1	93.43	0	0	0	0	0	2.568787	102.2	262.53	5228.267	169.1	884100	263619.1	-3868.592	0	0	0	0	0	0	0	0	0	0	0	0	-3868.592	0	267156.5	7085.028	240324.7	26831.87	0	0	0	0	0	0	331.1515	187321.8	138184.5	94721.7	0	0	20014.54	154.7437	266.1591	51350.14	4903.827	0	0	22936.11	0	43462.86	18306.18	5979.295	10664.93	8512.449	29498.79	19638.52	300.2027	9671.479	9666.837	403.881	0	0	0	0	0	126621.4	97122.63	77484.11	39017.17	2.489228	97122.63	31370.09	2.47	77484.11	1404998	1356639	1184891	1.547437	60873.06	110873.8	48358.95	47397.98	0	960.9582	7891.927	1.547437	7891.927	1397106	44163.84	230739.8	-12832.93	-42331.71	102836.5	29426.06	1186.884	1590.765	0	0	0	0	1358.649	0	1358.649	0	0	232.1155	0	0	0	0	0	0	0	0	0	27.07965	1	.64623
441		5	"UKI"	8	4	41	216066	4110		1	1	2		1999	77244	0	0	33.2	0	1.753263	4779	4680	99	57.9	24.7	10.1	0		0	0	0	0	0	0	47.8	0	0	0	110.79	53.6	54.92	2.27	0	0	0	0	2.317782	47.8	110.79	5029.851	53.6	269600	107955.2	7364.251	4795.506	0	0	0	0	0	0	0	0	0	0	0	1825.975	742.7696	98395.11	-872.955	76759.05	19577.53	0	2027.58	0	0	0	30.94873	2195.813	88694.43	62019.71	40208.59	1107.965	0	6078.331	714.9158	1391.146	24684.71	5423.766	0	0	6231.527	0	21811.12	8099.284	4868.236	4352.939	4490.661	18720.89	7953.825	676.2298	6307.352	970.2428	493.6323	0	0	0	0	0	52433.14	33712.25	25758.43	19228.3	1.753263	33712.25	15063.41	1.71	25758.43	684007.3	641055.1	548594.1	1.547437	50694.02	41765.32	42952.2	27149.78	15280.94	521.4861	1160.578	1.547437	1160.578	682846.7	1860.018	134207.6	11457.12	-7263.768	43387.03	23177.51	6497.687	6991.319	2081.302	2081.302	0	0	4910.017	0	4348.297	561.7195	0	0	0	0	0	0	0	0	0	0	0	27.07965	1	.64623
441		5	"UKI"	8	4	41	216067	4110		2	1	2		1999	113354	0	0	33.4	0	2.320483	5557	2600	2957	55.8	22.4	0	0		0	0	0	0	0	0	55.8	0	0	0	161.87	92	69.87	0	0	0	0	0	2.900896	55.8	161.87	6083.696	92	559700	190361.6	2901.444	0	0	0	0	0	0	0	0	0	0	0	0	2901.444	0	187460.1	-1189.423	159413.8	28046.3	0	0	0	0	0	0	0	191170.3	125679.7	96543.02	0	0	19019.54	345.0784	120.7001	61447.16	3336.273	0	0	15610.54	0	29136.69	12093.22	9184.037	967.1479	6892.283	26663.88	38826.73	17962.64	8510.901	12353.19	352.8156	0	0	0	0	0	67221.2	40557.32	1730.59	17477.96	2.320483	40557.32	1730.59	1	1730.59	947904	891761.4	765806.3	1.547437	47653.31	78300.3	56142.55	30097.64	24178.7	1866.209	20204.88	1.547437	20204.88	927699.1	163359.8	183820.8	73491.48	46827.59	26242.98	-161656.1	2539.344	2892.159	0	0	0	0	2892.159	193.4296	2698.729	0	0	0	0	0	0	0	0	0	0	0	0	27.07965	1	.64623
